1874,1278,1874
679,2379,679
1169,1579,1538
2471,1686,1054
1202,1163,368
1794,651,1763
1160,1203,1160
2436,1242,2436
1023,1683,1022
136,1136,136
442,1637,2343
1471,1675,1469
93,1504,40
1876,1834,1574
181,923,181
973,2644,1751
2659,1525,1061
1326,1274,1461
158,2593,158
1664,95,1686
1087,1778,2450
1408,1916,2559
1978,1977,1131
2673,2175,899
1084,215,1084
85,1064,1065
1134,1139,933
364,985,364
1599,62,1599
360,1995,1433
2537,2030,2043
2359,2360,1615
2620,92,1643
1790,897,1790
2220,2221,2220
1621,1620,1816
375,2067,2410
691,1686,1809
233,2428,1033
2582,1574,2611
2361,2628,548
1288,1849,1288
1774,854,1774
1307,1991,312
590,1548,590
425,1653,1848
1074,86,1074
478,1163,1649
265,1338,265
850,1436,2628
797,1577,797
799,1269,1593
137,1828,137
2654,2123,1416
1070,540,1070
2190,2559,819
2668,336,2634
2446,2445,1778
2367,673,2367
1598,163,1491
750,2560,750
2462,1064,1670
1309,2409,1408
332,2619,1856
604,2252,2256
19,1461,2159
569,2524,1565
1569,1634,790
1956,472,2318
40,2545,1759
2442,704,2442
1963,1082,252
924,13,1133
1729,391,1729
1498,2395,1497
163,1491,2089
534,1902,1686
622,2013,2014
1631,1148,1640
1890,1604,33
69,67,1661
1772,1773,1834
268,1928,2618
1710,1164,1710
333,1161,711
2215,1888,1387
86,1078,1955
15,2239,2243
1255,44,1255
585,1465,2494
2456,734,2516
2193,2654,2036
1905,111,1905
2684,1662,2531
776,1791,783
1440,423,1440
1393,187,753
276,1375,276
31,1868,1407
2303,2304,2307
469,1948,2537
1266,1267,2564
557,1236,557
2237,1080,213
1196,1267,5
783,1713,1294
815,1875,2071
522,1270,1651
1269,2561,1269
1954,1697,467
2137,2687,2137
738,2496,738
2090,528,2090
2445,1227,2445
808,2690,1022
913,1012,720
2699,778,2699
2651,1805,2651
2331,34,2331
55,2189,55
1082,252,1082
2329,653,2329
496,1879,1014
2527,741,2527
752,1536,2481
326,2178,580
2015,1016,1044
1828,137,1828
1233,1087,2083
1502,2574,1367
1229,1634,1758
2464,1967,1778
1763,1180,777
84,1049,84
1618,1705,1703
1185,1412,1185
2705,1465,585
1464,392,1464
487,1123,487
2648,1285,2634
2328,1634,2685
1412,1185,1412
1071,971,1071
851,2058,852
1278,1874,2223
244,1209,244
588,2683,588
37,1592,68
2026,1846,968
874,1778,1943
1705,2631,1618
878,57,878
1630,2686,1630
757,1634,1908
2551,2550,1005
1858,911,1858
270,1217,156
2374,2450,2374
807,1152,772
34,178,33
1370,825,1370
1145,423,1145
1423,289,1423
706,2464,2446
1136,136,1141
208,2216,422
1333,1379,2315
2562,150,2562
974,1245,974
200,954,955
417,1470,1889
1885,1208,1245
562,2148,1847
2018,1286,2020
863,28,863
1795,869,1795
514,2070,587
2518,2460,2518
1573,2177,2164
2369,2410,308
740,1153,740
2330,657,2330
1742,1933,1505
106,1835,1876
2182,1526,2182
1685,1043,1685
1066,2462,1065
751,1614,751
2363,13,925
1688,1643,1688
221,1244,221
2176,1864,580
809,1616,809
2417,2369,2223
30,235,1809
2625,1673,1674
2525,1604,1890
2695,1638,1642
345,2415,2245
1696,2668,1284
1353,1900,1634
214,1083,540
772,2451,772
1633,1088,2436
2413,2345,722
2111,537,2111
1614,743,1614
75,2654,850
1904,1690,1344
493,696,1332
405,1469,1470
4,1698,1782
2451,772,1152
1913,2536,743
209,2559,2692
711,2406,2429
1011,1804,1011
2029,749,2029
2326,935,1947
70,1928,1930
1329,1658,2611
1156,865,1156
545,2124,545
1720,2559,2142
1554,1555,1211
907,1275,907
2656,1270,1401
2529,402,2529
1032,622,2013
981,1324,2434
946,1420,109
1083,540,1738
1746,721,1608
1807,963,1827
10,1390,10
1313,1637,519
1748,1846,538
378,1884,378
376,924,388
2306,2610,2306
843,2352,1765
2240,422,2240
1224,2203,580
1537,940,2178
1484,1720,2559
1548,1803,1432
1510,546,2177
2150,2229,1635
2641,482,1041
2576,2578,2576
2458,2621,2458
1382,1479,962
505,2046,505
2431,1595,2431
2493,1347,1915
2279,2278,2264
658,2331,34
2055,2053,2705
281,1404,281
1523,1694,2177
1035,1025,1493
2063,2106,739
997,1900,1634
2046,505,2082
1591,921,1112
1093,752,8
1298,1296,1387
1657,1634,904
2381,2583,1686
54,415,1473
1252,753,404
178,32,178
2615,2243,1993
397,1740,397
2501,1834,952
1622,559,1730
2277,2273,2252
840,2156,1809
41,1686,1556
1322,258,1322
1317,1316,1690
972,2628,1353
2164,577,2169
2513,1761,1878
1000,2559,1915
2418,1724,2410
1780,1082,349
818,1888,1387
1306,696,493
1792,2218,1612
812,1533,1301
1670,1063,85
190,1245,974
379,2628,1515
377,921,1825
610,1831,610
2496,2500,2496
2702,1093,752
1681,19,2135
2364,1399,1824
1477,1085,930
1050,630,1050
408,1019,2544
47,1408,1323
2653,1052,278
790,1588,790
892,2463,1214
324,1559,1312
350,1457,952
1478,367,1299
88,1294,174
674,699,674
2470,712,2470
1344,1238,1239
498,409,2369
407,2488,600
628,2281,623
2607,80,2606
2467,150,2467
1994,1232,2446
999,998,1957
1420,618,1420
1396,2452,1396
2295,2406,802
2686,1642,2692
2134,5,1267
327,906,2701
1463,589,1463
2067,2410,2369
663,1857,1246
849,2118,2117
1644,441,1465
771,2253,2633
1590,1245,974
267,1896,1133
72,1016,2627
2260,1149,620
1723,2639,1400
991,984,1420
2192,1567,2192
1704,2539,432
897,1789,1289
1456,1690,1863
1415,2080,1415
2106,2105,2106
49,570,49
139,1937,2001
2434,710,2469
844,1000,844
971,2626,971
1116,11,1116
2422,1367,2707
1078,1955,1078
1529,2027,2306
58,511,58
1497,2507,1497
2570,159,1481
2105,2104,2105
963,1807,963
184,1360,1528
454,38,2600
1725,2288,2242
1225,1719,204
1205,1819,1205
1932,1934,410
2408,1799,990
708,1227,708
1912,1408,1915
2563,877,2583
769,1812,769
26,1686,2340
1809,26,1863
823,1635,11
1823,342,1823
2503,726,2503
1069,298,2076
620,2283,2284
1526,2182,1526
2094,2101,1686
416,1090,1834
1110,843,932
694,1367,2494
564,2026,1846
2459,497,1309
508,1507,2177
1789,1289,443
282,1802,38
567,20,27
2608,1212,2608
243,1357,243
437,1410,437
1882,2050,944
1459,913,1016
1518,58,2064
1862,461,2612
957,2352,1270
1920,1708,800
1192,650,1192
1022,1023,1683
1507,310,2169
578,1292,2665
1776,1907,709
460,1634,666
2287,2286,2251
1897,1601,442
1188,1686,2700
966,1030,2487
2698,57,878
1855,699,1855
2091,2093,2092
52,53,1753
1482,2085,434
2524,569,2162
760,2479,723
491,2014,2366
2680,2704,2680
1831,610,1831
1436,731,1436
2185,1923,1161
1604,68,1595
795,2612,1272
2201,2202,2201
1567,2192,1567
811,2347,1886
1985,15,1985
1159,2611,1171
713,2453,1473
2500,2497,1176
1422,2262,1422
1625,347,1625
1028,820,1631
1433,1655,1433
2409,2459,1408
2460,2518,2456
896,2668,896
1416,1686,1517
1206,2571,1938
861,1032,2255
2452,2681,1647
472,2318,472
299,1444,299
1096,1841,1937
298,1069,1588
82,42,1717
150,2467,835
2380,1171,436
1887,891,890
1008,1365,1008
1033,1834,1646
1063,1066,1065
553,2140,551
737,2519,2500
452,1228,1390
2320,644,2186
1103,434,1103
2138,1692,1154
1216,1215,198
611,1578,1686
761,11,1909
920,780,920
50,395,1143
1966,476,1966
2498,28,863
988,123,988
1163,1649,1163
1868,1407,2193
637,2309,637
642,2321,1199
2507,2393,2507
847,1286,745
2269,2270,2269
1405,1943,1405
372,2454,1634
982,1571,2377
1303,1840,1303
1612,2218,2222
271,1787,271
1495,945,1440
1745,1426,1634
168,1296,1297
123,989,988
1648,1635,2223
81,2677,1428
115,1959,1958
2232,1686,1843
1485,1854,617
1760,1764,1760
670,2354,670
2076,298,2076
1762,1642,1717
2299,2003,2011
1933,1932,410
712,2470,712
42,1607,42
2650,1512,2647
2697,1686,517
1399,866,2357
174,11,1116
672,696,828
2001,1621,2255
657,2330,657
1988,2434,1324
464,1892,464
1821,2186,1424
636,2310,2309
399,1141,224
2267,1289,352
2257,2265,2257
1343,1585,2020
2626,971,2626
1397,2010,1397
1130,716,1130
784,932,784
1059,270,1059
1636,1180,396
28,2498,1051
1505,1932,1933
1834,1161,1923
249,2371,2373
1062,1809,26
96,1064,2462
1174,690,1686
985,2628,943
940,2184,940
716,1130,222
1957,1046,1957
2079,2174,812
426,970,1593
1004,299,1444
1693,1692,1693
707,2324,707
2008,2006,2008
1149,2273,1149
1319,11,1308
2165,2164,2165
675,1629,1826
932,843,1110
2142,56,1883
2678,2481,2674
2121,564,2121
2630,2198,1038
2628,1822,939
2005,612,2005
1968,2384,1968
845,1286,1067
583,1286,1594
252,1082,349
2319,229,2605
1825,1656,974
556,2146,556
2423,1367,2053
1946,1214,1167
2588,2511,1038
2098,2439,2152
798,1190,798
1410,437,1410
228,1145,1440
519,1637,2343
2578,2577,2581
1039,1040,1039
1034,2074,1034
1480,1742,1932
2208,1292,2208
1447,303,1016
1841,1937,1816
2704,2680,1528
951,865,951
2634,1283,2634
180,2480,1295
1635,1648,1834
828,1627,1210
778,66,778
759,1708,773
5,1267,1686
1132,223,914
676,2303,633
754,1723,754
539,29,303
2154,1686,1548
1672,166,1672
902,900,902
1140,937,1404
726,2503,726
2344,2606,1635
424,1932,410
2247,600,2488
166,1860,110
2317,1566,2317
160,1409,160
297,1630,1147
1924,1690,1316
2549,2033,1686
1533,2558,2175
1673,440,1672
104,1788,104
2585,775,2585
1210,2409,1408
1707,2010,349
2491,2489,2491
1656,1825,921
451,1608,2397
2092,2027,676
1098,1099,1098
1532,1151,2175
1076,2317,1076
2477,2664,1016
2583,2000,2583
130,1420,1787
584,1286,1774
240,2669,240
2169,1508,2177
2591,1712,138
1201,1419,495
2289,2284,2275
2399,1624,854
898,899,1364
729,1070,729
746,2547,746
2376,1613,2376
1088,2436,1242
466,1638,466
1407,1868,449
1737,2147,1737
986,1164,827
1347,1914,1915
59,1697,204
436,1221,2546
217,1379,65
1836,1879,2407
198,1215,1216
1487,1686,287
2009,1096,2005
74,1859,74
2472,2471,1686
1161,1834,216
2508,1582,2214
687,2401,687
1798,915,881
396,1074,315
1740,397,1740
2536,743,1614
1345,1344,1407
2163,2652,165
2350,1708,1920
856,2563,1686
1406,963,1827
1404,281,1404
2567,1017,2567
2028,2345,2421
2428,1975,640
1620,618,1420
29,539,1489
89,1344,512
133,2361,2628
1154,1692,1693
2476,2484,2476
2535,2610,2614
2258,2259,607
618,1620,167
796,1016,654
1314,330,1314
1782,1698,2144
2202,2201,2202
1514,1463,683
1181,1545,643
2636,1634,655
1200,146,1082
719,2475,719
1454,1455,1267
331,2223,783
2411,1686,453
262,2473,1959
2204,2205,1510
1332,696,1986
1381,1479,1381
329,1119,1118
2412,1302,2412
854,1774,1134
2693,778,1047
434,2545,94
787,1870,1686
1812,366,1812
467,61,59
993,1904,2129
1973,1462,1873
1915,1916,1408
1721,2483,1672
2130,1070,1344
394,947,453
722,2345,744
1123,2324,1778
829,1882,829
1842,108,1842
2065,2036,2127
1439,2071,1207
1449,305,1450
412,1408,2407
382,29,1686
686,2400,686
2045,2033,2549
1993,2177,1035
2658,1016,2580
403,2586,403
1817,709,1776
2081,236,2628
2425,2424,2425
2099,2697,2099
764,192,764
1769,1578,1660
2558,2175,2558
2148,1847,2148
39,2598,39
640,1975,640
371,753,2635
705,2333,377
789,1335,789
1592,37,1592
1541,46,921
646,935,1101
1974,1761,2090
2020,1585,1594
665,1829,665
1900,1901,997
2401,687,1576
1642,598,1764
2282,753,1530
148,753,2183
906,2701,907
714,962,196
2604,1798,2604
648,1754,648
1500,1497,2394
138,1712,2591
1568,2567,1018
1911,1910,1911
1451,305,1449
1586,2024,949
1736,1027,2245
2235,1474,1290
1863,1062,1240
473,1555,473
1492,1491,2089
880,1386,1383
1778,1087,2083
21,2667,1101
868,1016,682
2348,1939,2348
340,1698,1711
263,1331,2135
1367,2422,2424
2397,1608,1622
839,2407,1408
73,1280,640
1282,2269,2271
186,1344,1238
1279,1912,1638
46,921,1543
1376,2212,586
1013,1879,496
1301,893,1741
251,1833,1946
919,388,924
805,1524,805
1304,1346,1751
1391,1012,685
1601,442,2372
2206,2582,1574
2495,725,2495
515,1717,42
1706,2628,107
1300,926,1299
2394,1497,2395
51,949,2200
1865,448,1865
2542,2499,1609
2234,2231,2234
2069,308,2410
2113,2112,2063
866,2354,668
2162,2524,1559
384,1286,312
357,390,1728
24,23,1060
961,1804,1011
140,1634,199
421,312,1307
2327,1073,2327
1889,1837,1889
1115,2522,2084
2268,861,1844
135,1984,587
475,1629,2607
2516,1270,294
308,2069,308
2248,1071,2248
2505,2628,1822
865,1156,660
1141,43,996
1293,88,2177
2261,609,2261
1899,1002,1701
2168,2403,2168
162,1634,525
1038,2198,2630
2070,2378,2070
1239,1275,1239
2126,1686,566
1708,2350,1765
366,1812,339
157,2177,2178
167,1620,1937
1558,2541,2602
831,2678,2676
1806,429,1300
1893,1892,1894
830,1047,830
926,1300,935
1952,311,1820
352,2376,1848
2352,843,932
2040,534,2040
1168,1953,1168
1815,2703,1815
1665,238,1187
2110,2439,2098
930,1299,945
1218,1310,1219
575,2194,2195
1362,1361,1362
1783,1053,2530
226,1619,976
742,1686,2114
615,2276,615
2323,1369,1420
1075,2010,383
367,1496,367
2146,556,2146
1182,2075,1182
1494,714,1494
838,2605,1057
2246,1686,2348
1992,2368,1992
2438,703,2438
461,1862,461
1918,1953,1952
361,1009,1007
1922,1746,2546
969,203,969
2096,531,2096
173,26,1809
1546,1608,1607
35,1554,2608
1299,429,1300
337,1311,1565
423,1440,196
2407,1013,2407
1838,2628,1596
794,2594,1223
1394,496,1305
2212,586,2212
401,1745,1426
2581,2576,2578
218,1279,219
2116,2065,1983
439,1504,1390
859,2196,859
1175,1686,1843
1846,968,1686
2538,2404,445
788,1733,1564
318,1165,1031
2290,2292,958
739,2106,1352
568,1251,1249
1813,944,2159
1043,1685,99
608,2260,608
1755,1835,106
1027,1736,2596
128,753,1372
393,2563,2031
2115,2340,566
2078,1871,2078
528,2090,1075
2416,670,2354
1283,1284,2668
1273,1818,1273
2674,2481,831
235,30,235
600,2248,1071
1916,2559,1916
125,2161,125
6,2600,1168
512,1345,186
213,1080,213
2309,2311,636
727,2506,734
1570,1569,438
2378,135,2378
414,1781,2178
903,1521,470
1108,948,1108
363,1111,363
1654,1655,1995
1773,2390,2391
1057,361,1057
1402,1519,1402
2181,334,2181
201,15,57
404,2179,2611
406,1016,121
17,1939,17
2473,1959,1958
2316,638,2315
205,1408,1912
2662,2628,1353
2689,2123,2689
293,753,2482
1064,1670,1063
2392,13,924
429,1806,429
2432,2433,179
1455,307,1408
2173,140,2443
264,1334,1908
48,1608,2396
2254,605,2254
2642,2178,2698
2294,1149,2294
1351,435,1351
970,203,970
225,2177,1402
1493,1684,1596
1209,244,1209
560,1998,961
1458,824,921
894,895,2036
542,2654,2036
2338,1830,2406
1578,2263,1578
45,1833,242
1112,1107,1543
2104,2105,2106
730,1834,1574
445,2404,445
1135,934,1141
1987,548,1987
645,1465,2494
1756,1708,1756
1194,2139,875
2345,2028,2345
1822,107,1822
1179,1933,1179
1428,2677,1428
1355,2564,1355
606,2257,2297
1105,1572,1105
339,1812,339
1906,1082,315
1717,1762,2692
420,962,1588
596,1103,976
777,1075,777
655,1634,460
2383,2385,1236
53,52,1753
589,1463,1367
1172,1981,509
1263,255,1267
351,921,1541
1223,803,2594
599,2247,599
1528,2466,1528
1212,2608,761
2244,1711,101
1495,376,1495
2125,852,2125
589,1463,2494
2194,575,2195
2474,1129,1130
329,1119,373
2691,2326,1113
2624,754,2624
108,1842,108
1640,1638,2343
2056,2053,1465
2016,2163,2652
632,2303,633
2298,627,2298
657,2330,657
2085,1482,2085
954,200,954
2153,2613,411
1184,2339,1627
2497,2500,2519
1549,365,1549
252,1082,1281
902,1135,937
1098,1099,261
225,1519,550
2351,1766,2352
2,172,2
524,2087,2339
2068,2410,1724
2647,1285,2650
303,29,1686
2151,2152,1053
209,1029,1880
2580,1016,1392
1757,1708,1554
893,221,1244
923,1746,2333
419,2430,419
2117,2118,849
2315,638,1270
2507,893,1530
1189,480,1634
66,778,1047
1436,1080,2237
1279,73,1279
2238,2628,2081
916,484,925
420,962,1025
1783,890,1686
2537,2030,2043
546,2177,450
1791,666,2354
1209,244,1209
1214,270,1214
1803,1432,58
2437,702,2437
67,69,67
399,997,399
2614,791,2614
197,1469,1471
136,1136,1634
2423,694,2423
2086,524,2087
61,693,1230
2222,1612,2222
406,1016,382
2459,2646,962
148,1521,470
1563,1562,1563
1721,2483,1674
2486,1365,1010
1010,1365,1366
2384,2385,2384
992,1920,1919
2407,962,549
1933,1742,1480
2178,794,1223
2471,2530,1686
2126,1981,739
752,8,752
2168,2403,2168
2388,1635,1426
1733,204,2463
2363,1746,923
1962,1963,1082
73,1279,219
797,1577,797
2623,1225,1236
1332,696,2073
848,1343,848
1078,1079,86
2483,1669,1812
2567,1568,2567
1732,1834,1648
1997,949,560
319,1514,1463
2119,2688,2689
1516,183,1516
791,2027,2149
162,1634,1615
1833,251,45
1653,1613,1653
1725,1408,47
32,33,32
1773,2390,1773
439,1504,40
814,1686,591
855,2027,558
1769,1578,2563
1093,752,8
94,1638,2695
1992,1307,1992
2080,286,1415
2255,1620,1600
568,313,1431
2674,1533,964
502,2563,778
2419,1646,1834
1709,378,1884
305,1270,1908
2445,1778,1967
981,1324,980
1998,560,949
1114,1125,2255
440,2625,1672
2372,1873,2372
1793,2225,2224
340,2373,1698
1554,2347,78
426,969,1260
1535,2528,1535
2554,2029,722
525,1257,1328
679,2379,2382
1961,962,717
605,2254,605
1735,1027,1736
1632,2185,1835
728,1835,106
712,1774,1134
964,1533,2674
1110,843,1110
1190,1051,2502
1416,2092,1416
2196,859,2196
1498,883,1498
1393,2177,1573
1560,1900,997
2188,1634,995
1715,2344,1715
2061,536,2095
1299,917,1299
683,1463,2425
496,1305,1724
427,1416,427
1971,1970,1123
776,1713,776
2532,1662,2534
1348,1390,819
2254,2257,2266
1693,1692,1154
1929,434,1462
17,1939,2348
1236,2385,2383
2689,2688,2167
730,2504,1835
1522,753,1516
425,1653,1848
1976,483,1976
155,1408,1024
2612,2614,949
1153,2082,1153
2435,1714,1294
2319,2485,1006
1187,238,1187
1627,2369,315
2638,1168,2600
2104,2105,1268
1785,1722,1785
819,56,1194
691,1153,1686
1073,2327,651
1593,2562,150
402,1662,443
33,32,33
1965,475,1962
697,507,697
1908,1634,2328
495,1117,495
1830,2338,2538
615,2264,2265
2697,1686,560
799,1513,799
21,2667,1896
1121,792,1120
934,1141,443
2618,1930,1928
1271,984,1799
352,1289,1436
1605,2197,1048
2200,949,1997
715,1270,2386
2417,2215,1296
1673,2603,1674
2658,1016,1996
2517,734,2515
672,1390,10
2490,143,2489
2212,1376,2212
203,970,1593
868,1016,796
1762,1679,1964
2524,569,2162
1210,1627,2369
1111,1634,140
1134,1774,1286
904,199,904
1565,1610,1079
1951,1493,2600
2219,1612,1353
313,1431,1373
206,1001,206
1440,1896,1112
2318,472,1956
1610,1764,1131
2394,1498,883
941,1155,2405
1230,1717,1762
1881,2050,2440
2176,1519,2183
490,2366,2014
1357,290,2627
1590,1245,1590
2571,1153,2307
738,2496,2519
1352,2106,739
750,2560,750
549,2239,15
2262,1422,1495
737,2519,2500
798,1190,798
1599,59,61
2011,2003,2006
789,1335,2177
1970,2450,2374
1356,1358,1355
2454,372,2454
1407,2193,2653
2221,2220,2221
695,2594,1686
2218,1612,2219
1497,45,1498
368,753,88
2393,1497,102
1691,1627,1210
777,1075,2150
976,1279,219
242,1833,45
2400,686,2400
1345,89,1345
23,24,23
751,1614,743
2679,2673,1519
1790,897,1790
758,913,1012
914,223,1132
2414,412,1777
869,1795,869
2672,1163,1202
477,947,477
2371,1687,2371
240,2634,1284
492,2016,492
2448,2464,706
581,1629,323
1333,1379,1378
660,2405,865
634,1925,832
404,2179,2611
830,1047,393
665,1829,2353
2018,1286,384
1567,2192,1567
510,1686,1809
874,1778,873
538,1983,538
499,2563,781
803,1223,2594
2314,1270,715
255,1263,1260
1752,2492,513
2380,2243,1993
1041,482,2641
2164,1035,2164
1216,1215,198
1150,2594,1686
2432,1295,187
463,1266,1267
2399,1624,420
190,1101,13
1855,699,1855
1529,1171,87
1314,2611,273
2009,2002,1096
233,1834,1833
2123,2689,2688
1788,104,1788
920,780,920
1141,224,1141
1745,1426,1538
1288,1849,1972
2141,1640,1148
742,1686,1153
522,1270,2316
1722,1785,1722
2545,1485,1462
2230,1183,2230
1206,1686,486
2243,87,1172
1697,62,1697
692,2620,92
2101,2653,2115
1262,2025,885
795,2612,461
444,1853,2407
2386,2387,2386
1770,2613,1770
1389,2619,2348
2635,279,2177
410,1082,201
2264,960,958
1754,648,1754
2261,1049,84
1224,1016,715
2145,1782,2143
2573,1633,2238
1202,2672,1163
470,1634,41
227,1144,227
1862,461,1903
435,1351,435
2240,464,1940
993,1861,993
2120,541,2120
1432,1686,1861
1935,112,1935
1986,2073,2133
1518,58,2059
1430,563,1430
2004,2006,2007
2667,1896,22
2678,2481,1077
639,2540,1214
1895,458,1895
953,1149,2264
731,1399,667
320,1527,962
1061,909,952
1698,4,1698
2251,2286,621
1957,997,998
1000,2559,819
230,2363,721
831,2481,1716
1491,163,1491
234,1016,913
276,1375,276
545,2124,545
2030,2043,1948
1071,2248,1634
2278,2280,2291
729,1070,273
2476,1718,385
2401,687,2401
2411,1302,1686
405,1979,364
292,908,292
988,123,990
1576,2377,425
585,1463,1367
1170,1169,1579
1837,2706,1837
1480,1932,1934
287,1686,841
936,1050,630
599,2488,600
537,2111,2036
833,1713,1273
1418,1259,1418
1316,1317,1686
2680,2704,2680
2462,1066,1063
1792,2218,2222
1588,790,2139
2451,807,2451
509,889,2059
1620,1816,1621
236,2628,481
1857,1856,2619
271,1072,1787
1001,206,1001
526,1761,2513
900,902,900
1056,1794,1056
745,1286,57
2550,2551,1686
2217,2222,2217
1259,1528,1360
2438,703,2438
2233,590,1686
829,1882,2050
2108,1317,2148
1714,1549,365
142,2467,1277
1242,1241,1242
1500,1511,1500
1318,699,1589
2424,2425,2424
2106,1686,1272
241,1193,241
414,2176,1864
1115,1653,425
1967,1956,1967
317,896,2668
462,763,462
628,2264,624
310,1507,2167
2198,1038,2198
2539,1704,2539
1606,42,1607
1915,1914,696
45,1498,1500
503,2045,503
1006,2318,1956
1748,1686,98
2570,159,2570
2277,2252,2277
2576,1270,2314
164,1420,1273
2610,1686,2031
1481,331,1712
786,1604,1890
1482,2085,1461
1875,2071,1408
1105,1572,1105
720,1434,758
1089,322,2414
1700,1101,190
827,2522,49
1088,2436,1579
1694,2600,1836
2649,443,2649
903,1521,470
1323,1408,1916
2089,528,2089
1789,1289,443
244,1209,244
312,1991,1963
1254,1,1852
212,1783,890
146,1082,252
363,1111,363
840,2613,1770
295,2597,1204
1399,731,2624
2606,80,1635
423,1145,423
757,1634,525
2544,1018,2544
1294,1713,678
1151,1532,2177
2060,2059,58
2268,2267,2268
2289,2284,2275
1672,247,1672
1341,336,2634
556,2146,556
2578,2581,2577
1614,743,1614
1325,440,2625
1350,1348,420
708,1227,2445
1148,1631,820
552,2140,552
332,2619,263
905,1131,1946
152,2570,152
457,2189,457
441,1465,684
1611,598,1764
1312,1311,1312
2049,1926,832
593,1634,1972
1265,251,1265
2561,1269,2561
127,2240,422
213,1080,1436
1644,441,1644
2441,11,1635
1431,313,568
2558,2175,1324
2528,1016,649
1374,1431,1373
529,2094,2101
339,1016,1160
788,1710,788
1128,853,1370
1712,138,1880
2473,262,1959
26,1686,1999
2577,2581,2576
2611,1128,853
2022,1419,495
1180,777,1075
379,2628,943
886,1761,1974
1420,618,1620
1140,1139,933
1651,1378,1203
273,1344,512
1848,1115,2522
1629,1717,1762
2073,1986,2133
2091,2093,2027
1716,1536,982
825,1370,1068
2322,2121,1809
2109,2601,2611
2345,2413,2345
1113,2326,2587
1057,361,1009
841,2060,2059
1136,1634,162
2093,2092,1738
2083,2084,2083
779,2619,1857
963,1406,963
1796,1629,515
424,1932,1933
1013,1014,2407
360,1995,1433
1127,2512,524
138,1880,775
2112,2063,2112
564,2026,1686
2516,736,2517
1665,95,1664
796,1016,868
1077,2676,1536
479,2178,1528
2443,140,2173
1842,108,1842
1361,1362,1361
1603,1175,1461
2320,644,2320
1414,2640,2703
36,956,959
100,1696,2668
1764,1131,1946
2698,2587,962
667,1399,866
1433,1584,1276
1956,1967,1778
275,2511,400
361,1057,2605
1237,2110,2601
1879,1014,2407
611,2263,611
1043,1685,158
736,2516,734
2205,1519,550
278,1052,2340
849,2118,2117
558,2027,2092
1846,1809,2026
1124,59,64
1628,1461,1175
2693,1666,2693
2256,1744,1032
1987,910,1834
922,1477,1085
907,2701,1020
498,1178,1343
122,1731,122
251,2611,2164
965,966,1030
1233,1087,1778
2048,656,1686
518,1000,844
2028,2345,2028
2103,2127,2103
302,963,302
767,2405,2404
2613,2153,2610
1267,1455,1454
154,1635,519
2494,724,1368
1427,57,1208
293,753,977
2616,32,33
1820,311,1820
629,2264,2265
1394,2414,155
2605,1057,361
51,949,2566
456,1462,233
13,2667,2666
1367,1291,1367
1890,2525,1890
1409,810,1409
262,1959,2473
1381,1479,962
1652,1889,1470
1193,241,1193
1320,1462,456
1261,1592,1261
2299,2003,2299
2519,2496,738
1289,2356,2160
2279,2278,2280
1201,1419,1686
1074,315,1082
2628,210,1834
2288,1725,2245
364,985,2628
2079,753,2174
114,1138,316
48,1608,561
2563,2031,2563
417,1979,2706
2170,893,2178
2100,2116,2065
2210,2207,1292
991,984,1799
2659,1834,1646
1777,412,1408
2673,2675,2673
547,1932,1933
1019,2544,1017
1024,2690,1197
2325,700,2325
1630,297,1638
1993,2243,550
2189,55,2189
854,1774,854
2500,2497,2496
748,2037,1053
1513,799,1276
1081,936,1081
2694,2157,2694
2373,4,2144
1738,2129,1904
1331,263,1331
2415,2245,1024
2487,288,2487
1893,1892,1893
1845,962,455
713,2468,2656
1272,2612,2614
2131,1551,1686
1782,2143,2144
2543,1609,431
401,1195,1745
1003,2177,577
2385,62,1697
2231,1686,1456
2650,1512,2650
1947,923,662
2521,2520,744
1444,2246,1444
436,2239,436
1410,437,2628
588,2683,1612
2122,543,2122
563,1140,563
1476,1425,1634
97,1677,97
2008,2006,2008
135,2378,135
775,2586,962
143,2489,2491
2440,1330,2440
1747,103,1747
1397,1707,1397
467,61,693
2214,1270,2214
1868,449,1869
1004,1851,1005
473,1555,465
321,1635,1759
181,923,1746
2566,949,51
291,1016,2203
2565,2671,2565
1658,355,1658
1257,525,1257
2005,1096,2007
1270,1822,2628
2025,1262,885
996,1050,936
1536,1716,1536
766,1490,29
584,1286,1931
2051,1386,1383
1403,792,1403
171,1346,1597
188,2191,188
1594,1286,1585
1645,1507,1645
1195,1194,1476
2389,13,1495
1264,834,1264
674,699,1840
1456,1686,2154
1856,1688,1643
997,1901,997
1514,319,1465
349,1980,2010
1753,1348,2369
2067,375,2069
385,1718,2476
126,2235,126
2555,1634,757
471,1954,471
2364,1399,867
774,2139,1194
1158,990,123
994,2421,994
413,15,243
951,767,1612
1285,2650,1285
1787,1369,1420
594,1856,2695
756,2574,1367
2669,240,1751
307,1408,232
2173,1499,1511
2395,1497,479
2513,528,2089
1744,1032,861
400,2588,2408
815,1208,1207
2699,1047,778
1269,5,1269
1731,122,1731
891,1887,891
1005,259,2228
726,2503,726
618,1620,1131
1763,651,1629
2620,92,2620
1534,986,1534
2208,1292,2208
258,1321,258
724,1463,2705
1901,1819,1190
1801,2191,1801
1913,2536,1614
946,197,1470
19,2135,2159
2460,2518,2461
1687,1255,44
1524,805,1524
